Fiscal Year,District,Rank,Years,,I,II,III
2018 - 2019,235 Harlan County,IV,6,,29991,0,0
2018 - 2019,235 Harlan County,IV,7,,29991,0,0
2018 - 2019,235 Harlan County,IV,8,,29991,0,0
2018 - 2019,235 Harlan County,IV,9,,29991,0,0
2018 - 2019,235 Harlan County,IV,10,,29991,0,0
2018 - 2019,235 Harlan County,IV,11,,29991,0,0
2018 - 2019,235 Harlan County,IV,12,,29991,0,0
2018 - 2019,235 Harlan County,IV,13,,29991,0,0
2018 - 2019,235 Harlan County,IV,14,,29991,0,0
2018 - 2019,235 Harlan County,IV,15,,29991,0,0
2018 - 2019,235 Harlan County,IV,16,,29991,0,0
2018 - 2019,235 Harlan County,IV,17,,29991,0,0
2018 - 2019,235 Harlan County,IV,18,,29991,0,0
2018 - 2019,235 Harlan County,IV,19,,29991,0,0
2018 - 2019,235 Harlan County,IV,20,,29991,0,0
2018 - 2019,235 Harlan County,IV,21,,29991,0,0
2018 - 2019,235 Harlan County,IV,22,,29991,0,0
2018 - 2019,235 Harlan County,IV,23,,29991,0,0
2018 - 2019,235 Harlan County,IV,24,,29991,0,0
2018 - 2019,235 Harlan County,IV,25,,29991,0,0
2018 - 2019,235 Harlan County,IV,26,,29991,0,0
2018 - 2019,235 Harlan County,IV,27,,29991,0,0
2018 - 2019,235 Harlan County,IV,28,,29991,0,0
2018 - 2019,235 Harlan County,IV,29,,29991,0,0
2018 - 2019,235 Harlan County,IV,30,,29991,0,0
2018 - 2019,235 Harlan County,IV,31,,29991,0,0
2018 - 2019,235 Harlan County,IV,32,,29991,0,0
2018 - 2019,235 Harlan County,IV,33,,29991,0,0
2018 - 2019,235 Harlan County,IV,34,,29991,0,0
2018 - 2019,235 Harlan County,IV,35,,29991,0,0
2018 - 2019,235 Harlan County,IV,36,,29991,0,0
2018 - 2019,235 Harlan County,IV,37,,29991,0,0
2018 - 2019,235 Harlan County,IV,38,,29991,0,0
2018 - 2019,235 Harlan County,IV,39,,29991,0,0
2018 - 2019,235 Harlan County,IV,40,,29991,0,0
2018 - 2019,235 Harlan County,V,0,,28474,0,0
2018 - 2019,235 Harlan County,V,1,,28474,0,0
2018 - 2019,235 Harlan County,V,2,,28474,0,0
2018 - 2019,235 Harlan County,V,3,,28474,0,0
2018 - 2019,235 Harlan County,V,4,,28474,0,0
2018 - 2019,235 Harlan County,V,5,,28474,0,0
2018 - 2019,235 Harlan County,V,6,,28474,0,0
2018 - 2019,235 Harlan County,V,7,,28474,0,0
2018 - 2019,235 Harlan County,V,8,,28474,0,0
2018 - 2019,235 Harlan County,V,9,,28474,0,0
2018 - 2019,235 Harlan County,V,10,,28474,0,0
2018 - 2019,235 Harlan County,V,11,,28474,0,0
2018 - 2019,235 Harlan County,V,12,,28474,0,0
2018 - 2019,235 Harlan County,V,13,,28474,0,0
2018 - 2019,235 Harlan County,V,14,,28474,0,0
2018 - 2019,235 Harlan County,V,15,,28474,0,0
2018 - 2019,235 Harlan County,V,16,,28474,0,0
2018 - 2019,235 Harlan County,V,17,,28474,0,0
2018 - 2019,235 Harlan County,V,18,,28474,0,0
2018 - 2019,235 Harlan County,V,19,,28474,0,0
2018 - 2019,235 Harlan County,V,20,,28474,0,0
2018 - 2019,235 Harlan County,V,21,,28474,0,0
2018 - 2019,235 Harlan County,V,22,,28474,0,0
2018 - 2019,235 Harlan County,V,23,,28474,0,0
2018 - 2019,235 Harlan County,V,24,,28474,0,0
2018 - 2019,235 Harlan County,V,25,,28474,0,0
2018 - 2019,235 Harlan County,V,26,,28474,0,0
2018 - 2019,235 Harlan County,V,27,,28474,0,0
2018 - 2019,235 Harlan County,V,28,,28474,0,0
2018 - 2019,235 Harlan County,V,29,,28474,0,0
2018 - 2019,235 Harlan County,V,30,,28474,0,0
2018 - 2019,235 Harlan County,V,31,,28474,0,0
2018 - 2019,235 Harlan County,V,32,,28474,0,0
2018 - 2019,235 Harlan County,V,33,,28474,0,0
2018 - 2019,235 Harlan County,V,34,,28474,0,0
2018 - 2019,235 Harlan County,V,35,,28474,0,0
2018 - 2019,235 Harlan County,V,36,,28474,0,0
2018 - 2019,235 Harlan County,V,37,,28474,0,0
2018 - 2019,235 Harlan County,V,38,,28474,0,0
2018 - 2019,235 Harlan County,V,39,,28474,0,0
2018 - 2019,235 Harlan County,V,40,,28474,0,0
2018 - 2019,236 Harlan Independent,I,0,,42424,0,0
2018 - 2019,236 Harlan Independent,I,1,,42558,0,0
2018 - 2019,236 Harlan Independent,I,2,,42687,0,0
2018 - 2019,236 Harlan Independent,I,3,,42820,0,0
2018 - 2019,236 Harlan Independent,I,4,,46240,0,0
2018 - 2019,236 Harlan Independent,I,5,,46374,0,0
2018 - 2019,236 Harlan Independent,I,6,,46506,0,0
2018 - 2019,236 Harlan Independent,I,7,,46702,0,0
2018 - 2019,236 Harlan Independent,I,8,,46832,0,0
2018 - 2019,236 Harlan Independent,I,9,,46966,0,0
2018 - 2019,236 Harlan Independent,I,10,,51377,0,0
2018 - 2019,236 Harlan Independent,I,11,,51505,0,0
2018 - 2019,236 Harlan Independent,I,12,,51638,0,0
2018 - 2019,236 Harlan Independent,I,13,,51770,0,0
2018 - 2019,236 Harlan Independent,I,14,,51966,0,0
2018 - 2019,236 Harlan Independent,I,15,,53218,0,0
2018 - 2019,236 Harlan Independent,I,16,,53350,0,0
2018 - 2019,236 Harlan Independent,I,17,,53483,0,0
2018 - 2019,236 Harlan Independent,I,18,,53613,0,0
2018 - 2019,236 Harlan Independent,I,19,,53811,0,0
2018 - 2019,236 Harlan Independent,I,20,,55257,0,0
2018 - 2019,236 Harlan Independent,I,21,,55257,0,0
2018 - 2019,236 Harlan Independent,I,22,,55257,0,0
2018 - 2019,236 Harlan Independent,I,23,,55257,0,0
2018 - 2019,236 Harlan Independent,I,24,,55257,0,0
2018 - 2019,236 Harlan Independent,I,25,,56376,0,0
2018 - 2019,236 Harlan Independent,I,26,,56376,0,0
2018 - 2019,236 Harlan Independent,I,27,,56376,0,0
2018 - 2019,236 Harlan Independent,I,28,,56376,0,0
2018 - 2019,236 Harlan Independent,I,29,,56376,0,0
2018 - 2019,236 Harlan Independent,I,30,,56376,0,0
2018 - 2019,236 Harlan Independent,I,31,,56376,0,0
2018 - 2019,236 Harlan Independent,I,32,,56376,0,0
2018 - 2019,236 Harlan Independent,I,33,,56376,0,0
2018 - 2019,236 Harlan Independent,I,34,,56376,0,0
2018 - 2019,236 Harlan Independent,I,35,,56376,0,0
2018 - 2019,236 Harlan Independent,I,36,,56376,0,0
2018 - 2019,236 Harlan Independent,I,37,,56376,0,0
2018 - 2019,236 Harlan Independent,I,38,,56376,0,0
2018 - 2019,236 Harlan Independent,I,39,,56376,0,0
2018 - 2019,236 Harlan Independent,I,40,,56376,0,0
2018 - 2019,236 Harlan Independent,II,0,,38278,0,0
2018 - 2019,236 Harlan Independent,II,1,,38409,0,0
2018 - 2019,236 Harlan Independent,II,2,,38542,0,0
2018 - 2019,236 Harlan Independent,II,3,,38676,0,0
2018 - 2019,236 Harlan Independent,II,4,,42093,0,0
2018 - 2019,236 Harlan Independent,II,5,,42229,0,0
2018 - 2019,236 Harlan Independent,II,6,,42359,0,0
2018 - 2019,236 Harlan Independent,II,7,,42488,0,0
2018 - 2019,236 Harlan Independent,II,8,,42622,0,0
2018 - 2019,236 Harlan Independent,II,9,,42752,0,0
2018 - 2019,236 Harlan Independent,II,10,,47164,0,0
2018 - 2019,236 Harlan Independent,II,11,,47294,0,0
2018 - 2019,236 Harlan Independent,II,12,,47429,0,0
2018 - 2019,236 Harlan Independent,II,13,,47556,0,0
2018 - 2019,236 Harlan Independent,II,14,,47689,0,0
2018 - 2019,236 Harlan Independent,II,15,,48809,0,0
2018 - 2019,236 Harlan Independent,II,16,,49005,0,0
2018 - 2019,236 Harlan Independent,II,17,,49139,0,0
2018 - 2019,236 Harlan Independent,II,18,,49269,0,0
2018 - 2019,236 Harlan Independent,II,19,,49401,0,0
2018 - 2019,236 Harlan Independent,II,20,,50781,0,0
2018 - 2019,236 Harlan Independent,II,21,,50781,0,0
2018 - 2019,236 Harlan Independent,II,22,,50781,0,0
2018 - 2019,236 Harlan Independent,II,23,,50781,0,0
2018 - 2019,236 Harlan Independent,II,24,,50781,0,0
2018 - 2019,236 Harlan Independent,II,25,,51900,0,0
2018 - 2019,236 Harlan Independent,II,26,,51900,0,0
2018 - 2019,236 Harlan Independent,II,27,,51900,0,0
2018 - 2019,236 Harlan Independent,II,28,,51900,0,0
2018 - 2019,236 Harlan Independent,II,29,,51900,0,0
2018 - 2019,236 Harlan Independent,II,30,,51900,0,0
2018 - 2019,236 Harlan Independent,II,31,,51900,0,0
2018 - 2019,236 Harlan Independent,II,32,,51900,0,0
2018 - 2019,236 Harlan Independent,II,33,,51900,0,0
2018 - 2019,236 Harlan Independent,II,34,,51900,0,0
2018 - 2019,236 Harlan Independent,II,35,,51900,0,0
2018 - 2019,236 Harlan Independent,II,36,,51900,0,0
2018 - 2019,236 Harlan Independent,II,37,,51900,0,0
2018 - 2019,236 Harlan Independent,II,38,,51900,0,0
2018 - 2019,236 Harlan Independent,II,39,,51900,0,0
2018 - 2019,236 Harlan Independent,II,40,,51900,0,0
2018 - 2019,236 Harlan Independent,III,0,,34331,0,0
2018 - 2019,236 Harlan Independent,III,1,,34464,0,0
2018 - 2019,236 Harlan Independent,III,2,,34593,0,0
2018 - 2019,236 Harlan Independent,III,3,,34790,0,0
2018 - 2019,236 Harlan Independent,III,4,,38081,0,0
2018 - 2019,236 Harlan Independent,III,5,,38278,0,0
2018 - 2019,236 Harlan Independent,III,6,,38409,0,0
2018 - 2019,236 Harlan Independent,III,7,,38542,0,0
2018 - 2019,236 Harlan Independent,III,8,,38676,0,0
2018 - 2019,236 Harlan Independent,III,9,,38804,0,0
2018 - 2019,236 Harlan Independent,III,10,,43019,0,0
2018 - 2019,236 Harlan Independent,III,11,,43149,0,0
2018 - 2019,236 Harlan Independent,III,12,,43280,0,0
2018 - 2019,236 Harlan Independent,III,13,,43412,0,0
2018 - 2019,236 Harlan Independent,III,14,,43543,0,0
2018 - 2019,236 Harlan Independent,III,15,,44663,0,0
2018 - 2019,236 Harlan Independent,III,16,,44793,0,0
2018 - 2019,236 Harlan Independent,III,17,,44925,0,0
2018 - 2019,236 Harlan Independent,III,18,,45058,0,0
2018 - 2019,236 Harlan Independent,III,19,,45256,0,0
2018 - 2019,236 Harlan Independent,III,20,,46570,0,0
2018 - 2019,236 Harlan Independent,III,21,,46570,0,0
2018 - 2019,236 Harlan Independent,III,22,,46570,0,0
2018 - 2019,236 Harlan Independent,III,23,,46570,0,0
2018 - 2019,236 Harlan Independent,III,24,,46570,0,0
2018 - 2019,236 Harlan Independent,III,25,,47689,0,0
2018 - 2019,236 Harlan Independent,III,26,,47689,0,0
2018 - 2019,236 Harlan Independent,III,27,,47689,0,0
2018 - 2019,236 Harlan Independent,III,28,,47689,0,0
2018 - 2019,236 Harlan Independent,III,29,,47689,0,0
2018 - 2019,236 Harlan Independent,III,30,,47689,0,0
2018 - 2019,236 Harlan Independent,III,31,,47689,0,0
2018 - 2019,236 Harlan Independent,III,32,,47689,0,0
2018 - 2019,236 Harlan Independent,III,33,,47689,0,0
2018 - 2019,236 Harlan Independent,III,34,,47689,0,0
2018 - 2019,236 Harlan Independent,III,35,,47689,0,0
2018 - 2019,236 Harlan Independent,III,36,,47689,0,0
2018 - 2019,236 Harlan Independent,III,37,,47689,0,0
2018 - 2019,236 Harlan Independent,III,38,,47689,0,0
2018 - 2019,236 Harlan Independent,III,39,,47689,0,0
2018 - 2019,236 Harlan Independent,III,40,,47689,0,0
2018 - 2019,236 Harlan Independent,IV,0,,30119,0,0
2018 - 2019,236 Harlan Independent,IV,1,,30249,0,0
2018 - 2019,236 Harlan Independent,IV,2,,30381,0,0
2018 - 2019,236 Harlan Independent,IV,3,,30580,0,0
2018 - 2019,236 Harlan Independent,IV,4,,33870,0,0
2018 - 2019,236 Harlan Independent,IV,5,,34066,0,0
2018 - 2019,236 Harlan Independent,IV,6,,34199,0,0
2018 - 2019,236 Harlan Independent,IV,7,,34331,0,0
2018 - 2019,236 Harlan Independent,IV,8,,34464,0,0
2018 - 2019,236 Harlan Independent,IV,9,,34593,0,0
2018 - 2019,236 Harlan Independent,IV,10,,38804,0,0
2018 - 2019,236 Harlan Independent,IV,11,,38937,0,0
2018 - 2019,236 Harlan Independent,IV,12,,39068,0,0
2018 - 2019,236 Harlan Independent,IV,13,,39199,0,0
2018 - 2019,236 Harlan Independent,IV,14,,39331,0,0
2018 - 2019,236 Harlan Independent,IV,15,,40450,0,0
2018 - 2019,236 Harlan Independent,IV,16,,40583,0,0
2018 - 2019,236 Harlan Independent,IV,17,,40714,0,0
2018 - 2019,236 Harlan Independent,IV,18,,40846,0,0
2018 - 2019,236 Harlan Independent,IV,19,,41042,0,0
2018 - 2019,236 Harlan Independent,IV,20,,42359,0,0
2018 - 2019,236 Harlan Independent,IV,21,,42359,0,0
2018 - 2019,236 Harlan Independent,IV,22,,42359,0,0
2018 - 2019,236 Harlan Independent,IV,23,,42359,0,0
2018 - 2019,236 Harlan Independent,IV,24,,42359,0,0
2018 - 2019,236 Harlan Independent,IV,25,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,26,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,27,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,28,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,29,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,30,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,31,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,32,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,33,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,34,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,35,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,36,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,37,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,38,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,39,,43477,0,0
2018 - 2019,236 Harlan Independent,IV,40,,43477,0,0
2018 - 2019,236 Harlan Independent,V,0,,28207,0,0
2018 - 2019,236 Harlan Independent,V,1,,28340,0,0
2018 - 2019,236 Harlan Independent,V,2,,28472,0,0
2018 - 2019,236 Harlan Independent,V,3,,28670,0,0
2018 - 2019,236 Harlan Independent,V,4,,31690,0,0
2018 - 2019,236 Harlan Independent,V,5,,32158,0,0
2018 - 2019,236 Harlan Independent,V,6,,32291,0,0
2018 - 2019,236 Harlan Independent,V,7,,32421,0,0
2018 - 2019,236 Harlan Independent,V,8,,32550,0,0
2018 - 2019,236 Harlan Independent,V,9,,32686,0,0
2018 - 2019,236 Harlan Independent,V,10,,36895,0,0
2018 - 2019,236 Harlan Independent,V,11,,37028,0,0
2018 - 2019,236 Harlan Independent,V,12,,37159,0,0
2018 - 2019,236 Harlan Independent,V,13,,37292,0,0
2018 - 2019,236 Harlan Independent,V,14,,37424,0,0
2018 - 2019,236 Harlan Independent,V,15,,38542,0,0
2018 - 2019,236 Harlan Independent,V,16,,38676,0,0
2018 - 2019,236 Harlan Independent,V,17,,38804,0,0
2018 - 2019,236 Harlan Independent,V,18,,38937,0,0
2018 - 2019,236 Harlan Independent,V,19,,39134,0,0
2018 - 2019,236 Harlan Independent,V,20,,40450,0,0
2018 - 2019,236 Harlan Independent,V,21,,40450,0,0
2018 - 2019,236 Harlan Independent,V,22,,40450,0,0
2018 - 2019,236 Harlan Independent,V,23,,40450,0,0
2018 - 2019,236 Harlan Independent,V,24,,40450,0,0
2018 - 2019,236 Harlan Independent,V,25,,41569,0,0
2018 - 2019,236 Harlan Independent,V,26,,41569,0,0
2018 - 2019,236 Harlan Independent,V,27,,41569,0,0
2018 - 2019,236 Harlan Independent,V,28,,41569,0,0
2018 - 2019,236 Harlan Independent,V,29,,41569,0,0
2018 - 2019,236 Harlan Independent,V,30,,41569,0,0
2018 - 2019,236 Harlan Independent,V,31,,41569,0,0
2018 - 2019,236 Harlan Independent,V,32,,41569,0,0
2018 - 2019,236 Harlan Independent,V,33,,41569,0,0
2018 - 2019,236 Harlan Independent,V,34,,41569,0,0
2018 - 2019,236 Harlan Independent,V,35,,41569,0,0
2018 - 2019,236 Harlan Independent,V,36,,41569,0,0
2018 - 2019,236 Harlan Independent,V,37,,41569,0,0
2018 - 2019,236 Harlan Independent,V,38,,41569,0,0
2018 - 2019,236 Harlan Independent,V,39,,41569,0,0
2018 - 2019,236 Harlan Independent,V,40,,41569,0,0
2018 - 2019,241 Harrison County,I,0,,44029,0,0
2018 - 2019,241 Harrison County,I,1,,44301,0,0
2018 - 2019,241 Harrison County,I,2,,45070,0,0
2018 - 2019,241 Harrison County,I,3,,45754,0,0
2018 - 2019,241 Harrison County,I,4,,48154,0,0
2018 - 2019,241 Harrison County,I,5,,48177,0,0
2018 - 2019,241 Harrison County,I,6,,48281,0,0
2018 - 2019,241 Harrison County,I,7,,48517,0,0
2018 - 2019,241 Harrison County,I,8,,48932,0,0
2018 - 2019,241 Harrison County,I,9,,49346,0,0
2018 - 2019,241 Harrison County,I,10,,53592,0,0
2018 - 2019,241 Harrison County,I,11,,53776,0,0
2018 - 2019,241 Harrison County,I,12,,53964,0,0
2018 - 2019,241 Harrison County,I,13,,54150,0,0
2018 - 2019,241 Harrison County,I,14,,54427,0,0
2018 - 2019,241 Harrison County,I,15,,55147,0,0
2018 - 2019,241 Harrison County,I,16,,55281,0,0
2018 - 2019,241 Harrison County,I,17,,55746,0,0
2018 - 2019,241 Harrison County,I,18,,56213,0,0
2018 - 2019,241 Harrison County,I,19,,56332,0,0
2018 - 2019,241 Harrison County,I,20,,56827,0,0
2018 - 2019,241 Harrison County,I,21,,57231,0,0
2018 - 2019,241 Harrison County,I,22,,57365,0,0
2018 - 2019,241 Harrison County,I,23,,57496,0,0
2018 - 2019,241 Harrison County,I,24,,57636,0,0
2018 - 2019,241 Harrison County,I,25,,57767,0,0
2018 - 2019,241 Harrison County,I,26,,58003,0,0
2018 - 2019,241 Harrison County,I,27,,59173,0,0
2018 - 2019,241 Harrison County,I,28,,59173,0,0
2018 - 2019,241 Harrison County,I,29,,59173,0,0
2018 - 2019,241 Harrison County,I,30,,59173,0,0
2018 - 2019,241 Harrison County,I,31,,59173,0,0
2018 - 2019,241 Harrison County,I,32,,59173,0,0
2018 - 2019,241 Harrison County,I,33,,59173,0,0
2018 - 2019,241 Harrison County,I,34,,59173,0,0
2018 - 2019,241 Harrison County,I,35,,59173,0,0
2018 - 2019,241 Harrison County,I,36,,59173,0,0
2018 - 2019,241 Harrison County,I,37,,59173,0,0
2018 - 2019,241 Harrison County,I,38,,59173,0,0
2018 - 2019,241 Harrison County,I,39,,59173,0,0
2018 - 2019,241 Harrison County,I,40,,59173,0,0
2018 - 2019,241 Harrison County,II,0,,40045,0,0
2018 - 2019,241 Harrison County,II,1,,40397,0,0
2018 - 2019,241 Harrison County,II,2,,40580,0,0
2018 - 2019,241 Harrison County,II,3,,40729,0,0
2018 - 2019,241 Harrison County,II,4,,44029,0,0
2018 - 2019,241 Harrison County,II,5,,44153,0,0
2018 - 2019,241 Harrison County,II,6,,44277,0,0
2018 - 2019,241 Harrison County,II,7,,44822,0,0
2018 - 2019,241 Harrison County,II,8,,45391,0,0
2018 - 2019,241 Harrison County,II,9,,45966,0,0
2018 - 2019,241 Harrison County,II,10,,49725,0,0
2018 - 2019,241 Harrison County,II,11,,49781,0,0
2018 - 2019,241 Harrison County,II,12,,49961,0,0
2018 - 2019,241 Harrison County,II,13,,50126,0,0
2018 - 2019,241 Harrison County,II,14,,50312,0,0
2018 - 2019,241 Harrison County,II,15,,50932,0,0
2018 - 2019,241 Harrison County,II,16,,51209,0,0
2018 - 2019,241 Harrison County,II,17,,51605,0,0
2018 - 2019,241 Harrison County,II,18,,52004,0,0
2018 - 2019,241 Harrison County,II,19,,52232,0,0
2018 - 2019,241 Harrison County,II,20,,52574,0,0
2018 - 2019,241 Harrison County,II,21,,52941,0,0
2018 - 2019,241 Harrison County,II,22,,53066,0,0
2018 - 2019,241 Harrison County,II,23,,53189,0,0
2018 - 2019,241 Harrison County,II,24,,53314,0,0
2018 - 2019,241 Harrison County,II,25,,53436,0,0
2018 - 2019,241 Harrison County,II,26,,53673,0,0
2018 - 2019,241 Harrison County,II,27,,54840,0,0
2018 - 2019,241 Harrison County,II,28,,54840,0,0
2018 - 2019,241 Harrison County,II,29,,54840,0,0
2018 - 2019,241 Harrison County,II,30,,54840,0,0
2018 - 2019,241 Harrison County,II,31,,54840,0,0
2018 - 2019,241 Harrison County,II,32,,54840,0,0
2018 - 2019,241 Harrison County,II,33,,54840,0,0
2018 - 2019,241 Harrison County,II,34,,54840,0,0
2018 - 2019,241 Harrison County,II,35,,54840,0,0
2018 - 2019,241 Harrison County,II,36,,54840,0,0
2018 - 2019,241 Harrison County,II,37,,54840,0,0
2018 - 2019,241 Harrison County,II,38,,54840,0,0
2018 - 2019,241 Harrison County,II,39,,54840,0,0
2018 - 2019,241 Harrison County,II,40,,54840,0,0
2018 - 2019,241 Harrison County,III,0,,35738,0,0
2018 - 2019,241 Harrison County,III,1,,36006,0,0
2018 - 2019,241 Harrison County,III,2,,36867,0,0
2018 - 2019,241 Harrison County,III,3,,37611,0,0
2018 - 2019,241 Harrison County,III,4,,39919,0,0
2018 - 2019,241 Harrison County,III,5,,40722,0,0
2018 - 2019,241 Harrison County,III,6,,40763,0,0
2018 - 2019,241 Harrison County,III,7,,41799,0,0
2018 - 2019,241 Harrison County,III,8,,41932,0,0
2018 - 2019,241 Harrison County,III,9,,42582,0,0
2018 - 2019,241 Harrison County,III,10,,45198,0,0
2018 - 2019,241 Harrison County,III,11,,45383,0,0
2018 - 2019,241 Harrison County,III,12,,45570,0,0
2018 - 2019,241 Harrison County,III,13,,45758,0,0
2018 - 2019,241 Harrison County,III,14,,46220,0,0
2018 - 2019,241 Harrison County,III,15,,46773,0,0
2018 - 2019,241 Harrison County,III,16,,46845,0,0
2018 - 2019,241 Harrison County,III,17,,47142,0,0
2018 - 2019,241 Harrison County,III,18,,47453,0,0
2018 - 2019,241 Harrison County,III,19,,47768,0,0
2018 - 2019,241 Harrison County,III,20,,48387,0,0
2018 - 2019,241 Harrison County,III,21,,48715,0,0
2018 - 2019,241 Harrison County,III,22,,48826,0,0
2018 - 2019,241 Harrison County,III,23,,48937,0,0
2018 - 2019,241 Harrison County,III,24,,49047,0,0
2018 - 2019,241 Harrison County,III,25,,49167,0,0
2018 - 2019,241 Harrison County,III,26,,49407,0,0
2018 - 2019,241 Harrison County,III,27,,50572,0,0
2018 - 2019,241 Harrison County,III,28,,50572,0,0
2018 - 2019,241 Harrison County,III,29,,50572,0,0
2018 - 2019,241 Harrison County,III,30,,50572,0,0
2018 - 2019,241 Harrison County,III,31,,50572,0,0
2018 - 2019,241 Harrison County,III,32,,50572,0,0
2018 - 2019,241 Harrison County,III,33,,50572,0,0
2018 - 2019,241 Harrison County,III,34,,50572,0,0
2018 - 2019,241 Harrison County,III,35,,50572,0,0
2018 - 2019,241 Harrison County,III,36,,50572,0,0
2018 - 2019,241 Harrison County,III,37,,50572,0,0
2018 - 2019,241 Harrison County,III,38,,50572,0,0
2018 - 2019,241 Harrison County,III,39,,50572,0,0
2018 - 2019,241 Harrison County,III,40,,50572,0,0
2018 - 2019,241 Harrison County,IV,0,,31423,0,0
2018 - 2019,241 Harrison County,IV,1,,31423,0,0
2018 - 2019,241 Harrison County,IV,2,,31423,0,0
2018 - 2019,241 Harrison County,IV,3,,31423,0,0
2018 - 2019,241 Harrison County,IV,4,,31423,0,0
2018 - 2019,241 Harrison County,IV,5,,31423,0,0
2018 - 2019,241 Harrison County,IV,6,,31423,0,0
2018 - 2019,241 Harrison County,IV,7,,31423,0,0
2018 - 2019,241 Harrison County,IV,8,,31423,0,0
2018 - 2019,241 Harrison County,IV,9,,31423,0,0
2018 - 2019,241 Harrison County,IV,10,,31423,0,0
2018 - 2019,241 Harrison County,IV,11,,31423,0,0
2018 - 2019,241 Harrison County,IV,12,,31423,0,0
2018 - 2019,241 Harrison County,IV,13,,31423,0,0
2018 - 2019,241 Harrison County,IV,14,,31423,0,0
2018 - 2019,241 Harrison County,IV,15,,31423,0,0
2018 - 2019,241 Harrison County,IV,16,,31423,0,0
2018 - 2019,241 Harrison County,IV,17,,31423,0,0
2018 - 2019,241 Harrison County,IV,18,,31423,0,0
2018 - 2019,241 Harrison County,IV,19,,31423,0,0
2018 - 2019,241 Harrison County,IV,20,,31423,0,0
2018 - 2019,241 Harrison County,IV,21,,31423,0,0
2018 - 2019,241 Harrison County,IV,22,,31423,0,0
2018 - 2019,241 Harrison County,IV,23,,31423,0,0
2018 - 2019,241 Harrison County,IV,24,,31423,0,0
2018 - 2019,241 Harrison County,IV,25,,31423,0,0
2018 - 2019,241 Harrison County,IV,26,,31423,0,0
2018 - 2019,241 Harrison County,IV,27,,31423,0,0
2018 - 2019,241 Harrison County,IV,28,,31423,0,0
2018 - 2019,241 Harrison County,IV,29,,31423,0,0
2018 - 2019,241 Harrison County,IV,30,,31423,0,0
2018 - 2019,241 Harrison County,IV,31,,31423,0,0
2018 - 2019,241 Harrison County,IV,32,,31423,0,0
2018 - 2019,241 Harrison County,IV,33,,31423,0,0
2018 - 2019,241 Harrison County,IV,34,,31423,0,0
2018 - 2019,241 Harrison County,IV,35,,31423,0,0
2018 - 2019,241 Harrison County,IV,36,,31423,0,0
2018 - 2019,241 Harrison County,IV,37,,31423,0,0
2018 - 2019,241 Harrison County,IV,38,,31423,0,0
2018 - 2019,241 Harrison County,IV,39,,31423,0,0
2018 - 2019,241 Harrison County,IV,40,,31423,0,0
2018 - 2019,241 Harrison County,V,0,,29334,0,0
2018 - 2019,241 Harrison County,V,1,,29334,0,0
2018 - 2019,241 Harrison County,V,2,,29334,0,0
2018 - 2019,241 Harrison County,V,3,,29334,0,0
2018 - 2019,241 Harrison County,V,4,,29334,0,0
2018 - 2019,241 Harrison County,V,5,,29334,0,0
2018 - 2019,241 Harrison County,V,6,,29334,0,0
2018 - 2019,241 Harrison County,V,7,,29334,0,0
2018 - 2019,241 Harrison County,V,8,,29334,0,0
2018 - 2019,241 Harrison County,V,9,,29334,0,0
2018 - 2019,241 Harrison County,V,10,,29334,0,0
2018 - 2019,241 Harrison County,V,11,,29334,0,0
2018 - 2019,241 Harrison County,V,12,,29334,0,0
2018 - 2019,241 Harrison County,V,13,,29334,0,0
2018 - 2019,241 Harrison County,V,14,,29334,0,0
2018 - 2019,241 Harrison County,V,15,,29334,0,0
2018 - 2019,241 Harrison County,V,16,,29334,0,0
2018 - 2019,241 Harrison County,V,17,,29334,0,0
2018 - 2019,241 Harrison County,V,18,,29334,0,0
2018 - 2019,241 Harrison County,V,19,,29334,0,0
2018 - 2019,241 Harrison County,V,20,,29334,0,0
2018 - 2019,241 Harrison County,V,21,,29334,0,0
2018 - 2019,241 Harrison County,V,22,,29334,0,0
2018 - 2019,241 Harrison County,V,23,,29334,0,0
2018 - 2019,241 Harrison County,V,24,,29334,0,0
2018 - 2019,241 Harrison County,V,25,,29334,0,0
2018 - 2019,241 Harrison County,V,26,,29334,0,0
2018 - 2019,241 Harrison County,V,27,,29334,0,0
2018 - 2019,241 Harrison County,V,28,,29334,0,0
2018 - 2019,241 Harrison County,V,29,,29334,0,0
2018 - 2019,241 Harrison County,V,30,,29334,0,0
2018 - 2019,241 Harrison County,V,31,,29334,0,0
2018 - 2019,241 Harrison County,V,32,,29334,0,0
2018 - 2019,241 Harrison County,V,33,,29334,0,0
2018 - 2019,241 Harrison County,V,34,,29334,0,0
